/////////////////////////////////////

Item List
2019/10/18 01:29:57

/////////////////////////////////////

ID,RegisterName,UnlocalizedName,MaxDamage,MaxStackSize
4217,birdsfoods:cheese_fries,item.cheese_fries,0,64
4218,birdsfoods:chili_fries,item.chili_fries,0,64
4219,birdsfoods:chili_cheese_fries,item.chili_cheese_fries,0,64
4220,birdsfoods:poutine,item.poutine,0,64
4221,birdsfoods:hotcakes,item.hotcakes,0,64
4222,birdsfoods:hotcakes_with_syrup,item.hotcakes_with_syrup,0,64
4223,birdsfoods:choc_hotcakes,item.choc_hotcakes,0,64
4224,birdsfoods:choc_hotcakes_syrup,item.choc_hotcakes_syrup,0,64
4225,birdsfoods:berry_hotcakes,item.berry_hotcakes,0,64
4226,birdsfoods:berry_hotcakes_syrup,item.berry_hotcakes_syrup,0,64
4227,birdsfoods:bacon_pancakes,item.bacon_pancakes,0,64
4228,birdsfoods:bacon_pancakes_syrup,item.bacon_pancakes_syrup,0,64
4229,birdsfoods:waffles,item.waffles,0,64
4230,birdsfoods:waffles_syrup,item.waffles_syrup,0,64
4231,birdsfoods:choc_waffles,item.choc_waffles,0,64
4232,birdsfoods:choc_waffles_syrup,item.choc_waffles_syrup,0,64
4233,birdsfoods:berry_waffles,item.berry_waffles,0,64
4234,birdsfoods:berry_waffles_syrup,item.berry_waffles_syrup,0,64
4235,birdsfoods:dandelion_salad,item.dandelion_salad,0,64
4236,birdsfoods:spring_salad,item.spring_salad,0,64
4237,birdsfoods:cobb_salad,item.cobb_salad,0,64
4238,birdsfoods:fruit_salad,item.fruit_salad,0,64
4239,birdsfoods:potato_salad,item.potato_salad,0,64
4240,birdsfoods:grilled_melon,item.grilled_melon,0,64
4241,birdsfoods:sliced_cactus,item.sliced_cactus,0,64
4242,birdsfoods:grilled_cactus,item.grilled_cactus,0,64
4243,birdsfoods:grilled_pumpkin,item.grilled_pumpkin,0,64
4244,birdsfoods:sliced_beets,item.sliced_beets,0,64
4245,birdsfoods:roast_beets,item.roast_beets,0,64
4246,birdsfoods:candied_beets,item.candied_beets,0,64
4247,birdsfoods:cooked_carrot,item.cooked_carrot,0,64
4248,birdsfoods:baked_apple,item.baked_apple,0,64
4249,birdsfoods:rabbit_pie,item.rabbit_pie,0,64
4250,birdsfoods:chicken_pot_pie,item.chicken_pot_pie,0,64
4251,birdsfoods:shepherds_pie,item.shepherds_pie,0,64
4252,birdsfoods:fish_pie,item.fish_pie,0,64
4253,birdsfoods:cottage_pie,item.cottage_pie,0,64
4254,birdsfoods:veg_pie,item.veg_pie,0,64
4255,birdsfoods:quiche,item.quiche,0,64
4256,birdsfoods:mushroom_quiche,item.mushroom_quiche,0,64
4257,birdsfoods:bacon_quiche,item.bacon_quiche,0,64
4258,birdsfoods:fish_quiche,item.fish_quiche,0,64
4259,birdsfoods:green_quiche,item.green_quiche,0,64
4260,birdsfoods:beef_stew,item.beef_stew,0,1
4261,birdsfoods:veg_stew,item.veg_stew,0,1
4262,birdsfoods:pumpkin_soup,item.pumpkin_soup,0,1
4263,birdsfoods:potato_soup,item.potato_soup,0,1
4264,birdsfoods:chicken_noodle_soup,item.chicken_noodle_soup,0,1
4265,birdsfoods:chili,item.chili,0,1
4266,birdsfoods:hot_chili,item.hot_chili,0,1
4267,birdsfoods:pizza,item.pizza,0,64
4268,birdsfoods:meat_pizza,item.meat_pizza,0,64
4269,birdsfoods:veg_pizza,item.veg_pizza,0,64
4270,birdsfoods:pizza_supreme,item.pizza_supreme,0,64
4271,birdsfoods:raw_bacon,item.raw_bacon,0,64
4272,birdsfoods:bacon,item.bacon,0,64
4273,birdsfoods:sliced_lamb,item.sliced_lamb,0,64
4274,birdsfoods:chopped_chicken,item.chopped_chicken,0,64
4275,birdsfoods:raw_fingers,item.raw_fingers,0,64
4276,birdsfoods:chicken_fingers,item.chicken_fingers,0,64
4277,birdsfoods:raw_barbecue_pork,item.raw_barbecue_pork,0,64
4278,birdsfoods:barbecue_pork,item.barbecue_pork,0,64
4279,birdsfoods:raw_barbecue_chicken,item.raw_barbecue_chicken,0,64
4280,birdsfoods:barbecue_chicken,item.barbecue_chicken,0,64
4281,birdsfoods:ground_beef,item.ground_beef,0,64
4282,birdsfoods:burger,item.burger,0,64
4283,birdsfoods:sliced_steak,item.sliced_steak,0,64
4284,birdsfoods:veggie_meat,item.veggie_meat,0,64
4285,birdsfoods:raw_fish_sticks,item.raw_fish_sticks,0,64
4286,birdsfoods:fish_sticks,item.fish_sticks,0,64
4287,birdsfoods:fish_fillet,item.fish_fillet,0,64
4288,birdsfoods:buffalo_chicken,item.buffalo_chicken,0,64
4289,birdsfoods:sliced_ham,item.sliced_ham,0,64
4290,birdsfoods:empty_sandwich,item.empty_sandwich,0,64
4291,birdsfoods:toast,item.toast,0,64
4292,birdsfoods:buttered_toast,item.buttered_toast,0,64
4293,birdsfoods:jammy_toast,item.jammy_toast,0,64
4294,birdsfoods:jammy_buttered_toast,item.jammy_buttered_toast,0,64
4295,birdsfoods:pita,item.pita,0,64
4296,birdsfoods:chicken_salad,item.chicken_salad,0,64
4297,birdsfoods:t_chicken_salad,item.t_chicken_salad,0,64
4298,birdsfoods:egg_salad,item.egg_salad,0,64
4299,birdsfoods:t_egg_salad,item.t_egg_salad,0,64
4300,birdsfoods:fish_salad,item.fish_salad,0,64
4301,birdsfoods:t_fish_salad,item.t_fish_salad,0,64
4302,birdsfoods:cheese_sandwich,item.cheese_sandwich,0,64
4303,birdsfoods:t_cheese_sandwich,item.t_cheese_sandwich,0,64
4304,birdsfoods:egg_sandwich,item.egg_sandwich,0,64
4305,birdsfoods:t_egg_sandwich,item.t_egg_sandwich,0,64
4306,birdsfoods:bacon_sandwich,item.bacon_sandwich,0,64
4307,birdsfoods:t_bacon_sandwich,item.t_bacon_sandwich,0,64
4308,birdsfoods:bacon_and_cheese_sandwich,item.bacon_and_cheese_sandwich,0,64
4309,birdsfoods:t_bacon_and_cheese_sandwich,item.t_bacon_and_cheese_sandwich,0,64
4310,birdsfoods:egg_and_cheese_sandwich,item.egg_and_cheese_sandwich,0,64
4311,birdsfoods:t_egg_and_cheese_sandwich,item.t_egg_and_cheese_sandwich,0,64
4312,birdsfoods:bacon_and_egg_sandwich,item.bacon_and_egg_sandwich,0,64
4313,birdsfoods:t_bacon_and_egg_sandwich,item.t_bacon_and_egg_sandwich,0,64
4314,birdsfoods:bacon_egg_and_cheese_sandwich,item.bacon_egg_and_cheese_sandwich,0,64
4315,birdsfoods:t_bacon_egg_and_cheese_sandwich,item.t_bacon_egg_and_cheese_sandwich,0,64
4316,birdsfoods:pork_bbq_sandwich,item.pork_bbq_sandwich,0,64
4317,birdsfoods:t_pork_bbq_sandwich,item.t_pork_bbq_sandwich,0,64
4318,birdsfoods:chicken_bbq_sandwich,item.chicken_bbq_sandwich,0,64
4319,birdsfoods:t_chicken_bbq_sandwich,item.t_chicken_bbq_sandwich,0,64
4320,birdsfoods:hamburger,item.hamburger,0,64
4321,birdsfoods:t_hamburger,item.t_hamburger,0,64
4322,birdsfoods:bacon_hamburger,item.bacon_hamburger,0,64
4323,birdsfoods:t_bacon_hamburger,item.t_bacon_hamburger,0,64
4324,birdsfoods:cheeseburger,item.cheeseburger,0,64
4325,birdsfoods:t_cheeseburger,item.t_cheeseburger,0,64
4326,birdsfoods:bacon_cheeseburger,item.bacon_cheeseburger,0,64
4327,birdsfoods:t_bacon_cheeseburger,item.t_bacon_cheeseburger,0,64
4328,birdsfoods:steak_sandwich,item.steak_sandwich,0,64
4329,birdsfoods:t_steak_sandwich,item.t_steak_sandwich,0,64
4330,birdsfoods:cheesesteak,item.cheesesteak,0,64
4331,birdsfoods:t_cheesesteak,item.t_cheesesteak,0,64
4332,birdsfoods:veggie_hamburger,item.veggie_hamburger,0,64
4333,birdsfoods:t_veggie_hamburger,item.t_veggie_hamburger,0,64
4334,birdsfoods:veggie_cheeseburger,item.veggie_cheeseburger,0,64
4335,birdsfoods:t_veggie_cheeseburger,item.t_veggie_cheeseburger,0,64
4336,birdsfoods:veg_sandwich,item.veg_sandwich,0,64
4337,birdsfoods:t_veg_sandwich,item.t_veg_sandwich,0,64
4338,birdsfoods:cheesy_veg_sandwich,item.cheesy_veg_sandwich,0,64
4339,birdsfoods:t_cheesy_veg_sandwich,item.t_cheesy_veg_sandwich,0,64
4340,birdsfoods:gyro,item.gyro,0,64
4341,birdsfoods:veggie_gyro,item.veggie_gyro,0,64
4342,birdsfoods:dagwood,item.dagwood,0,64
4343,birdsfoods:cannibal_sandwich,item.cannibal_sandwich,0,64
4344,birdsfoods:t_cannibal_sandwich,item.t_cannibal_sandwich,0,64
4345,birdsfoods:real_cannibal_sandwich,item.real_cannibal_sandwich,0,64
4346,birdsfoods:t_real_cannibal_sandwich,item.t_real_cannibal_sandwich,0,64
4347,birdsfoods:chicken_sandwich,item.chicken_sandwich,0,64
4348,birdsfoods:t_chicken_sandwich,item.t_chicken_sandwich,0,64
4349,birdsfoods:cheesy_chicken_sandwich,item.cheesy_chicken_sandwich,0,64
4350,birdsfoods:t_cheesy_chicken_sandwich,item.t_cheesy_chicken_sandwich,0,64
4351,birdsfoods:buffalo_chicken_sandwich,item.buffalo_chicken_sandwich,0,64
4352,birdsfoods:t_buffalo_chicken_sandwich,item.t_buffalo_chicken_sandwich,0,64
4353,birdsfoods:cheesy_buffalo_chicken_sandwich,item.cheesy_buffalo_chicken_sandwich,0,64
4354,birdsfoods:t_cheesy_buffalo_chicken_sandwich,item.t_cheesy_buffalo_chicken_sandwich,0,64
4355,birdsfoods:ham_sandwich,item.ham_sandwich,0,64
4356,birdsfoods:t_ham_sandwich,item.t_ham_sandwich,0,64
4357,birdsfoods:ham_and_cheese_sandwich,item.ham_and_cheese_sandwich,0,64
4358,birdsfoods:t_ham_and_cheese_sandwich,item.t_ham_and_cheese_sandwich,0,64
4359,birdsfoods:chip_sandwich,item.chip_sandwich,0,64
4360,birdsfoods:t_chip_sandwich,item.t_chip_sandwich,0,64
4361,birdsfoods:cheesy_chip_sandwich,item.cheesy_chip_sandwich,0,64
4362,birdsfoods:t_cheesy_chip_sandwich,item.t_cheesy_chip_sandwich,0,64
4363,birdsfoods:bacone,item.bacone,0,64
4364,birdsfoods:buckwheat_noodles,item.buckwheat_noodles,0,64
4365,birdsfoods:beef_soba,item.beef_soba,0,64
4366,birdsfoods:chicken_soba,item.chicken_soba,0,64
4367,birdsfoods:fish_soba,item.fish_soba,0,64
4368,birdsfoods:veggie_soba,item.veggie_soba,0,64
4369,birdsfoods:pasta,item.pasta,0,64
4370,birdsfoods:cincinnati_chili,item.cincinnati_chili,0,64
4371,birdsfoods:mac_and_cheese,item.mac_and_cheese,0,64
4372,birdsfoods:alfredo_sauce,item.alfredo_sauce,0,64
4373,birdsfoods:fettucine_alfredo,item.fettucine_alfredo,0,64
4374,birdsfoods:chicken_alfredo,item.chicken_alfredo,0,64
4375,birdsfoods:seafood_alfredo,item.seafood_alfredo,0,64
4376,birdsfoods:mushroom_alfredo,item.mushroom_alfredo,0,64
4377,birdsfoods:squid_ink_pasta,item.squid_ink_pasta,0,64
4378,birdsfoods:curry_sauce,item.curry_sauce,0,64
4379,birdsfoods:beef_vindaloo,item.beef_vindaloo,0,64
4380,birdsfoods:lamb_vindaloo,item.lamb_vindaloo,0,64
4381,birdsfoods:chicken_tikka,item.chicken_tikka,0,64
4382,birdsfoods:paneer_tikka,item.paneer_tikka,0,64
4383,birdsfoods:pork_curry,item.pork_curry,0,64
4384,birdsfoods:fish_curry,item.fish_curry,0,64
4385,birdsfoods:veg_curry,item.veg_curry,0,64
4386,birdsfoods:pumpkin_curry,item.pumpkin_curry,0,64
4387,birdsfoods:apple_juice,item.apple_juice,0,64
4388,birdsfoods:carrot_juice,item.carrot_juice,0,64
4389,birdsfoods:melon_juice,item.melon_juice,0,64
4390,birdsfoods:beet_juice,item.beet_juice,0,64
4391,birdsfoods:cactus_juice,item.cactus_juice,0,64
4392,birdsfoods:bottle_of_milk,item.bottle_of_milk,0,64
4393,birdsfoods:herbal_tea,item.herbal_tea,0,64
4394,birdsfoods:sweet_tea,item.sweet_tea,0,64
4395,birdsfoods:milk_tea,item.milk_tea,0,64
4396,birdsfoods:sweet_milk_tea,item.sweet_milk_tea,0,64
4397,birdsfoods:iced_tea,item.iced_tea,0,64
4398,birdsfoods:sweet_iced_tea,item.sweet_iced_tea,0,64
4399,birdsfoods:chocolate_milk,item.chocolate_milk,0,64
4400,birdsfoods:hot_chocolate,item.hot_chocolate,0,64
4401,birdsfoods:apple_cider,item.apple_cider,0,64
4402,birdsfoods:melon_wine,item.melon_wine,0,64
4403,birdsfoods:beer,item.beer,0,64
4404,birdsfoods:beet_liquor,item.beet_liquor,0,64
4405,birdsfoods:vodka,item.vodka,0,64
4406,birdsfoods:poitin,item.poitin,0,64
4407,birdsfoods:tequila,item.tequila,0,64
4408,birdsfoods:rum,item.rum,0,64
4409,birdsfoods:umeshu,item.umeshu,0,64
4410,birdsfoods:scumble,item.scumble,0,64
4411,birdsfoods:empty_taco,item.empty_taco,0,64
4412,birdsfoods:spiced_beef,item.spiced_beef,0,64
4413,birdsfoods:spiced_chicken,item.spiced_chicken,0,64
4414,birdsfoods:spiced_fish,item.spiced_fish,0,64
4415,birdsfoods:spiced_pork,item.spiced_pork,0,64
4416,birdsfoods:spiced_veggies,item.spiced_veggies,0,64
4417,birdsfoods:ancho_beef,item.ancho_beef,0,64
4418,birdsfoods:ancho_chicken,item.ancho_chicken,0,64
4419,birdsfoods:ancho_fish,item.ancho_fish,0,64
4420,birdsfoods:ancho_pork,item.ancho_pork,0,64
4421,birdsfoods:ancho_veggies,item.ancho_veggies,0,64
4422,birdsfoods:beef_taco,item.beef_taco,0,64
4423,birdsfoods:chicken_taco,item.chicken_taco,0,64
4424,birdsfoods:fish_taco,item.fish_taco,0,64
4425,birdsfoods:pork_taco,item.pork_taco,0,64
4426,birdsfoods:veggie_taco,item.veggie_taco,0,64
4427,birdsfoods:cheesy_beef_taco,item.cheesy_beef_taco,0,64
4428,birdsfoods:cheesy_chicken_taco,item.cheesy_chicken_taco,0,64
4429,birdsfoods:cheesy_pork_taco,item.cheesy_pork_taco,0,64
4430,birdsfoods:cheesy_fish_taco,item.cheesy_fish_taco,0,64
4431,birdsfoods:cheesy_veggie_taco,item.cheesy_veggie_taco,0,64
4432,birdsfoods:beef_taco_with_cream,item.beef_taco_with_cream,0,64
4433,birdsfoods:chicken_taco_with_cream,item.chicken_taco_with_cream,0,64
4434,birdsfoods:pork_taco_with_cream,item.pork_taco_with_cream,0,64
4435,birdsfoods:fish_taco_with_cream,item.fish_taco_with_cream,0,64
4436,birdsfoods:veggie_taco_with_cream,item.veggie_taco_with_cream,0,64
4437,birdsfoods:beef_taco_with_greens,item.beef_taco_with_greens,0,64
4438,birdsfoods:chicken_taco_with_greens,item.chicken_taco_with_greens,0,64
4439,birdsfoods:pork_taco_with_greens,item.pork_taco_with_greens,0,64
4440,birdsfoods:fish_taco_with_greens,item.fish_taco_with_greens,0,64
4441,birdsfoods:veggie_taco_with_greens,item.veggie_taco_with_greens,0,64
4442,birdsfoods:cheesy_beef_taco_with_cream,item.cheesy_beef_taco_with_cream,0,64
4443,birdsfoods:cheesy_chicken_taco_with_cream,item.cheesy_chicken_taco_with_cream,0,64
4444,birdsfoods:cheesy_pork_taco_with_cream,item.cheesy_pork_taco_with_cream,0,64
4445,birdsfoods:cheesy_fish_taco_with_cream,item.cheesy_fish_taco_with_cream,0,64
4446,birdsfoods:cheesy_veggie_taco_with_cream,item.cheesy_veggie_taco_with_cream,0,64
4447,birdsfoods:cheesy_beef_taco_with_greens,item.cheesy_beef_taco_with_greens,0,64
4448,birdsfoods:cheesy_chicken_taco_with_greens,item.cheesy_chicken_taco_with_greens,0,64
4449,birdsfoods:cheesy_pork_taco_with_greens,item.cheesy_pork_taco_with_greens,0,64
4450,birdsfoods:cheesy_fish_taco_with_greens,item.cheesy_fish_taco_with_greens,0,64
4451,birdsfoods:cheesy_veggie_taco_with_greens,item.cheesy_veggie_taco_with_greens,0,64
4452,birdsfoods:beef_taco_with_cream_and_greens,item.beef_taco_with_cream_and_greens,0,64
4453,birdsfoods:chicken_taco_with_cream_and_greens,item.chicken_taco_with_cream_and_greens,0,64
4454,birdsfoods:pork_taco_with_cream_and_greens,item.pork_taco_with_cream_and_greens,0,64
4455,birdsfoods:fish_taco_with_cream_and_greens,item.fish_taco_with_cream_and_greens,0,64
4456,birdsfoods:veggie_taco_with_cream_and_greens,item.veggie_taco_with_cream_and_greens,0,64
4457,birdsfoods:beef_taco_supreme,item.beef_taco_supreme,0,64
4458,birdsfoods:chicken_taco_supreme,item.chicken_taco_supreme,0,64
4459,birdsfoods:pork_taco_supreme,item.pork_taco_supreme,0,64
4460,birdsfoods:fish_taco_supreme,item.fish_taco_supreme,0,64
4461,birdsfoods:veggie_taco_supreme,item.veggie_taco_supreme,0,64
4462,birdsfoods:breakfast_burrito,item.breakfast_burrito,0,64
4463,birdsfoods:taako,item.taako,0,64
4464,birdsfoods:chocolate_bar,item.chocolate_bar,0,64
4465,birdsfoods:ice_cream,item.ice_cream,0,64
4466,birdsfoods:hot_fudge,item.hot_fudge,0,64
4467,birdsfoods:ice_cream_sundae,item.ice_cream_sundae,0,64
4468,birdsfoods:apple_pie,item.apple_pie,0,64
4469,birdsfoods:apple_pie_a_la_mode,item.apple_pie_a_la_mode,0,64
4470,birdsfoods:astronaut_ice_cream,item.astronaut_ice_cream,0,64
4471,birdsfoods:plum_pudding,item.plum_pudding,0,64
4472,birdsfoods:pumpkin_spice_latte,item.pumpkin_spice_latte,0,64
4473,birdsfoods:pumpkin_bread,item.pumpkin_bread,0,64
4474,birdsfoods:shortbread_cookie,item.shortbread_cookie,0,64
4475,birdsfoods:cookie_dough,item.cookie_dough,0,64
4476,birdsfoods:ice_cream_bacone,item.ice_cream_bacone,0,64
4477,RTM:rtm:bogie,item.rtm:bogie,0,16
4478,RTM:rtm:installedObject,item.rtm:installedObject,0,64
4479,RTM:rtm:material,item.rtm:material,0,64
4480,RTM:rtm:crowbar,item.rtm:crowbar,250,1
4481,RTM:rtm:itemTrain,item.rtm:itemTrain,0,64
4482,RTM:rtm:itemMotorman,item.rtm:itemMotorman,0,16
4483,RTM:rtm:itemCargo,item.rtm:itemCargo,0,64
4484,RTM:rtm:itemRailroadSign,item.rtm:itemRailroadSign,0,64
4485,RTM:rtm:ticket,item.rtm:ticket,0,1
4486,RTM:rtm:ticketBook,item.rtm:ticketBook,0,1
4487,RTM:rtm:icCard,item.rtm:icCard,0,1
4488,RTM:itemLargeRail,item.rtm:itemLargeRail,0,1
4489,RTM:itemSignal,item.rtm:itemSignal,0,64
4490,RTM:itemLinePole,item.rtm:itemLinePole,0,64
4491,RTM:money,item.rtm:money,0,64
4492,RTM:wrench,item.rtm:wrench,0,1
4493,RTM:itemMirror,item.rtm:mirror,0,64
4494,RTM:itemVehicle,item.rtm:vehicle,0,64
4495,RTM:itemWire,item.rtm:wire,0,64
4496,RTM:handgun,item.rtm:handgun,10,1
4497,RTM:rifle,item.rtm:rifle,5,1
4498,RTM:autoloading_rifle,item.rtm:autoloading_rifle,30,1
4499,RTM:sniper_rifle,item.rtm:sniper_rifle,10,1
4500,RTM:smg,item.rtm:smg,30,1
4501,RTM:amr,item.rtm:amr,10,1
4502,RTM:magazine_handgun,item.rtm:magazine_handgun,10,1
4503,RTM:magazine_rifle,item.rtm:magazine_rifle,5,1
4504,RTM:magazine_alr,item.rtm:magazine_alr,30,1
4505,RTM:magazine_sr,item.rtm:magazine_sr,10,1
4506,RTM:magazine_smg,item.rtm:magazine_smg,30,1
4507,RTM:magazine_amr,item.rtm:magazine_amr,10,1
4508,RTM:bullet,item.rtm:bullet,0,64
4509,RTM:nvd,item.rtm:nvd,165,1
4510,RTM:rtm:bucketLiquid,item.rtm:bucketLiquid,15,1
4511,RTM:rtm:ironHacksaw,item.rtm:ironHacksaw,250,1
4512,RTM:rtm:ingotSteel,item.rtm:ingotSteel,0,64
4513,RTM:rtm:paddle,item.rtm:paddle,250,1
4514,RTM:rtm:coke,item.rtm:coke,0,64
4515,RTM:rtm:bellows,item.rtm:bellows,0,64
4516,RTM:rtm:itemPipe,item.rtm:itemPipe,0,64
4517,RTM:paint_tool,item.rtm:paintTool,0,1
4518,cfm:ItemTableWood,item.itemtablewood,0,64
4519,cfm:ItemTableStone,item.itemtablestone,0,64
4520,cfm:ItemChairWood,item.itemchairwood,0,64
4521,cfm:ItemChairStone,item.itemchairstone,0,64
4522,cfm:ItemCabinet,item.itemcabinet,0,64
4523,cfm:ItemBesideCabinet,item.itembedsidecabinet,0,64
4524,cfm:ItemCoffeeTableWood,item.itemcoffeetablewood,0,64
4525,cfm:ItemCoffeeTableStone,item.itemcoffeetablestone,0,64
4526,cfm:ItemFridge,item.itemfridge,0,8
4527,cfm:ItemCoolPack,item.itemcoolpack,0,64
4528,cfm:ItemCouch,item.itemcouch,0,64
4529,cfm:ItemBlinds,item.itemblinds,0,64
4530,cfm:ItemCurtains,item.itemcurtains,0,64
4531,cfm:ItemOven,item.itemoven,0,64
4532,cfm:ItemOvenRangehood,item.itemovenoverhead,0,64
4533,cfm:ItemFlesh,item.itemflesh,0,64
4534,cfm:ItemCookedFlesh,item.itemfleshcooked,0,64
4535,cfm:ItemHedgeBasic,item.itemhedgebasic,0,64
4536,cfm:ItemHedgeSpruce,item.itemhedgespruce,0,64
4537,cfm:ItemHedgeBirch,item.itemhedgebirch,0,64
4538,cfm:ItemHedgeJungle,item.itemhedgejungle,0,64
4539,cfm:ItemBirdBath,item.itembirdbath,0,64
4540,cfm:ItemStonePath,item.itemstonepath,0,64
4541,cfm:ItemWhiteFence,item.itemwhitefence,0,64
4542,cfm:ItemTap,item.itemtap,0,64
4543,cfm:ItemMailBox,item.itemmailbox,0,64
4544,cfm:ItemHammer,item.itemhammer,0,1
4545,cfm:ItemEnvelope,item.itemenvelope,0,1
4546,cfm:ItemEnvelopeSigned,item.itemenvelopesigned,0,1
4547,cfm:ItemPackage,item.itempackage,0,1
4548,cfm:ItemPackageSigned,item.itempackagesigned,0,1
4549,cfm:ItemTV,item.itemtv,0,64
4550,cfm:ItemComputer,item.itemcomputer,0,64
4551,cfm:ItemPrinter,item.itemprinter,0,64
4552,cfm:ItemInkCartridge,item.iteminkcartridge,0,64
4553,cfm:ItemStereo,item.itemstereo,0,64
4554,cfm:ItemElectricFence,item.itemelectricfence,0,64
4555,cfm:ItemCeilingLight,item.itemceilinglight,0,64
4556,cfm:ItemDoorBell,item.itemdoorbell,0,64
4557,cfm:ItemFireAlarm,item.itemfirealarm,0,64
4558,cfm:ItemLamp,item.itemlamp,0,64
4559,cfm:ItemToilet,item.itemtoilet,0,64
4560,cfm:ItemBasin,item.itembasin,0,64
4561,cfm:ItemWallCabinet,item.itemwallcabinet,0,64
4562,cfm:ItemBath,item.itembath,0,64
4563,cfm:ItemShower,item.itemshower,0,64
4564,cfm:ItemShowerHead,item.itemshowerhead,0,64
4565,cfm:ItemBin,item.itembin,0,64
4566,cfm:ItemPresentRed,item.itempresentred,0,1
4567,cfm:ItemPresentGreen,item.itempresentgreen,0,1
4568,cfm:itemTree,item.itemtree,0,64
4569,cfm:ItemToaster,item.itemtoaster,0,64
4570,cfm:ItemMicrowave,item.itemmicrowave,0,64
4571,cfm:ItemWashingMachine,item.itemwashingmachine,0,64
4572,cfm:ItemCookieJar,item.itemcookiejar,0,64
4573,cfm:ItemBlender,item.itemblender,0,64
4574,cfm:ItemPlate,item.itemplate,0,64
4575,cfm:ItemCounterDoored,item.itemkitchencounter,0,64
4576,cfm:ItemCounterSink,item.itemkitchencountersink,0,64
4577,cfm:ItemDishWasher,item.itemdishwasher,0,64
4578,cfm:ItemKitchenCabinet,item.itemkitchencabinet,0,64
4579,cfm:ItemChoppingBoard,item.itemchoppingboard,0,64
4580,cfm:ItemBarStall,item.itembarstool,0,64
4581,cfm:ItemBreadSlice,item.itembreadslice,0,64
4582,cfm:ItemToast,item.itemtoast,0,64
4583,cfm:ItemKnife,item.itemknife,131,1
4584,cfm:ItemCup,item.itemcup,0,64
4585,cfm:ItemDrink,item.itemdrink,0,1
4586,cfm:ItemSoap,item.itemsoap,0,64
4587,cfm:ItemSoapyWater,item.itemsoapwater,0,1
4588,cfm:ItemSuperSoapyWater,item.itemsupersoapwater,0,1
4589,cfm:ItemRecipeBook,item.itemrecipebook,0,1
4590,cfm:ItemCrayfish,item.itemcrayfish,0,1
4591,cfm:ItemDollar,item.itemmoney,0,1
4592,stationsMod:NotoMod.ticket,item.NotoMod.ticket,0,1
4593,stationsMod:NotoMod.lanSetter,item.NotoMod.lanSetter,0,1
4594,stationsMod:NotoMod.torqueWrench,item.NotoMod.torqueWrench,0,1
4595,stationsMod:NotoMod.clock,item.null,0,1
4596,stationsMod:NotoMod.ticketCase,item.NotoMod.ticketCase,0,1
4597,stationsMod:NotoMod.armorStaffHelmet,item.NotoMod.armorStaffHelmet,198,1
4598,stationsMod:NotoMod.armorStaffChestPlate,item.NotoMod.armorStaffChestPlate,288,1
4599,stationsMod:NotoMod.armorStaffLeg,item.NotoMod.armorStaffLeg,270,1
4600,stationsMod:NotoMod.armorStaffBoots,item.NotoMod.armorStaffBoots,234,1
4601,BambooMod:bamboobasket,item.bamboobasket,0,64
4602,BambooMod:firecracker,item.firecracker,0,64
4603,BambooMod:bambooFood,item.bambooFood,0,64
4604,BambooMod:bamboospear,item.bamboospear,0,64
4605,BambooMod:slideDoor,item.slideDoor,0,64
4606,BambooMod:kakeziku,item.kakeziku,0,64
4607,BambooMod:huton,item.huton,0,64
4608,BambooMod:boiledEgg,item.boiledEgg,0,16
4609,BambooMod:shavedice,item.shavedice,0,64
4610,BambooMod:windchime,item.windchime,0,64
4611,BambooMod:itemsack,item.itemsack,1025,1
4612,BambooMod:snowball,item.snowball,0,16
4613,BambooMod:fan,item.fan,100,1
4614,BambooMod:katana,item.katana,150,1
4615,BambooMod:bamboobow,item.bamboobow,300,1
4616,BambooMod:tudura,item.tudura,0,64
4617,BambooMod:windmill,item.windmill,0,64
4618,BambooMod:waterwheel,item.waterwheel,0,64
4619,BambooMod:itembamboo,item.itembamboo,0,64
4620,BambooMod:kaginawa,item.kaginawa,0,1
4621,BambooMod:bamboosword,item.bamboosword,200,1
4622,BambooMod:obon,item.obon,0,64
4623,BambooMod:magatama,item.magatama,0,1
4624,BambooMod:straw,item.straw,0,64
4625,BambooMod:seedrice,item.seedrice,0,64
4626,BambooMod:rawrice,item.rawrice,0,64
4627,BambooMod:zabuton,item.zabuton,0,64
4628,BambooMod:itemFireflyBottle,item.itemFireflyBottle,0,64
4629,BambooMod:bambooDustCray,item.bambooDustCray,0,64
4630,BambooMod:bamboopickaxe,item.bamboopickaxe,10000,1
4631,BambooMod:seedseaweed,item.seedseaweed,0,64
4632,BambooMod:itemseaweed,item.itemseaweed,0,64
4633,BambooMod:itembean,item.itembean,0,64
4634,BambooMod:cookingrecipe,item.cookingrecipe,0,1
4635,BambooMod:bambooflour,item.bambooflour,0,64
4636,BambooMod:bamboodough,item.bamboodough,0,64
4637,BambooMod:itemtomato,item.itemtomato,0,64
4638,customnpcs:npcWand,item.npcWand,0,1
4639,customnpcs:npcMobCloner,item.npcMobCloner,0,1
4640,customnpcs:npcScripter,item.npcScripter,0,1
4641,customnpcs:npcMovingPath,item.npcMovingPath,0,1
4642,customnpcs:npcMounter,item.npcMounter,0,1
4643,customnpcs:npcTeleporter,item.npcTeleporter,0,1
4644,customnpcs:npcBanjo,item.npcBanjo,0,1
4645,customnpcs:npcViolin,item.npcViolin,0,1
4646,customnpcs:npcViolinBow,item.npcViolinBow,0,1
